ticker,current_price,1st_to_2nd_basic_training_return,1st_to_2nd_basic_training_win_rate,1st_to_2nd_basic_training_trades,1st_to_2nd_basic_testing_return,1st_to_2nd_basic_testing_win_rate,1st_to_2nd_basic_testing_trades,1st_to_2nd_rsi_filter_training_return,1st_to_2nd_rsi_filter_training_win_rate,1st_to_2nd_rsi_filter_training_trades,1st_to_2nd_rsi_filter_testing_return,1st_to_2nd_rsi_filter_testing_win_rate,1st_to_2nd_rsi_filter_testing_trades,1st_to_2nd_double_down_training_return,1st_to_2nd_double_down_training_win_rate,1st_to_2nd_double_down_training_trades,1st_to_2nd_double_down_testing_return,1st_to_2nd_double_down_testing_win_rate,1st_to_2nd_double_down_testing_trades,1st_to_2nd_double_down_double_down_triggers,1st_to_2nd_stop_loss_training_return,1st_to_2nd_stop_loss_training_win_rate,1st_to_2nd_stop_loss_training_trades,1st_to_2nd_stop_loss_testing_return,1st_to_2nd_stop_loss_testing_win_rate,1st_to_2nd_stop_loss_testing_trades,1st_to_2nd_stop_loss_stop_loss_triggers,2nd_to_3rd_basic_training_return,2nd_to_3rd_basic_training_win_rate,2nd_to_3rd_basic_training_trades,2nd_to_3rd_basic_testing_return,2nd_to_3rd_basic_testing_win_rate,2nd_to_3rd_basic_testing_trades,2nd_to_3rd_rsi_filter_training_return,2nd_to_3rd_rsi_filter_training_win_rate,2nd_to_3rd_rsi_filter_training_trades,2nd_to_3rd_rsi_filter_testing_return,2nd_to_3rd_rsi_filter_testing_win_rate,2nd_to_3rd_rsi_filter_testing_trades,2nd_to_3rd_double_down_training_return,2nd_to_3rd_double_down_training_win_rate,2nd_to_3rd_double_down_training_trades,2nd_to_3rd_double_down_testing_return,2nd_to_3rd_double_down_testing_win_rate,2nd_to_3rd_double_down_testing_trades,2nd_to_3rd_double_down_double_down_triggers,2nd_to_3rd_stop_loss_training_return,2nd_to_3rd_stop_loss_training_win_rate,2nd_to_3rd_stop_loss_training_trades,2nd_to_3rd_stop_loss_testing_return,2nd_to_3rd_stop_loss_testing_win_rate,2nd_to_3rd_stop_loss_testing_trades,2nd_to_3rd_stop_loss_stop_loss_triggers,3rd_to_4th_basic_training_return,3rd_to_4th_basic_training_win_rate,3rd_to_4th_basic_training_trades,3rd_to_4th_rsi_filter_training_return,3rd_to_4th_rsi_filter_training_win_rate,3rd_to_4th_rsi_filter_training_trades,3rd_to_4th_double_down_training_return,3rd_to_4th_double_down_training_win_rate,3rd_to_4th_double_down_training_trades,3rd_to_4th_stop_loss_training_return,3rd_to_4th_stop_loss_training_win_rate,3rd_to_4th_stop_loss_training_trades,last_to_1st_basic_training_return,last_to_1st_basic_training_win_rate,last_to_1st_basic_training_trades,last_to_1st_rsi_filter_training_return,last_to_1st_rsi_filter_training_win_rate,last_to_1st_rsi_filter_training_trades,last_to_1st_double_down_training_return,last_to_1st_double_down_training_win_rate,last_to_1st_double_down_training_trades,last_to_1st_stop_loss_training_return,last_to_1st_stop_loss_training_win_rate,last_to_1st_stop_loss_training_trades,3rd_to_4th_basic_testing_return,3rd_to_4th_basic_testing_win_rate,3rd_to_4th_basic_testing_trades,3rd_to_4th_rsi_filter_testing_return,3rd_to_4th_rsi_filter_testing_win_rate,3rd_to_4th_rsi_filter_testing_trades,3rd_to_4th_double_down_testing_return,3rd_to_4th_double_down_testing_win_rate,3rd_to_4th_double_down_testing_trades,3rd_to_4th_double_down_double_down_triggers,3rd_to_4th_stop_loss_testing_return,3rd_to_4th_stop_loss_testing_win_rate,3rd_to_4th_stop_loss_testing_trades,3rd_to_4th_stop_loss_stop_loss_triggers,last_to_1st_basic_testing_return,last_to_1st_basic_testing_win_rate,last_to_1st_basic_testing_trades,last_to_1st_rsi_filter_testing_return,last_to_1st_rsi_filter_testing_win_rate,last_to_1st_rsi_filter_testing_trades,last_to_1st_double_down_testing_return,last_to_1st_double_down_testing_win_rate,last_to_1st_double_down_testing_trades,last_to_1st_double_down_double_down_triggers,last_to_1st_stop_loss_testing_return,last_to_1st_stop_loss_testing_win_rate,last_to_1st_stop_loss_testing_trades,last_to_1st_stop_loss_stop_loss_triggers
S,17.475,-7.571592681905869,50.0,4,6.3458487572712885,100.0,1.0,-3.6061566764741704,66.66666666666666,3.0,6.3458487572712885,100.0,1.0,-7.571592681905869,50.0,4,6.3458487572712885,100.0,1.0,0.0,-7.571592681905869,50.0,4,6.3458487572712885,100.0,1.0,0.0,-0.044405729577534636,50.0,4,-0.6464445549477782,0.0,1.0,-0.044405729577534636,50.0,4.0,-0.6464445549477782,0.0,1.0,-0.044405729577534636,50.0,4,-0.6464445549477782,0.0,1.0,0.0,-0.044405729577534636,50.0,4,-0.6464445549477782,0.0,1.0,0.0,11.781484707755506,75.0,4,11.781484707755506,75.0,4,15.506743272628709,75.0,4,11.781484707755506,75.0,4,-11.411068400559577,50.0,4,-11.411068400559577,50.0,4,-8.156438299134273,50.0,4,-11.411068400559577,50.0,4,0.4254254254254297,100.0,1.0,0.4254254254254297,100.0,1.0,0.4254254254254297,100.0,1.0,0.0,0.4254254254254297,100.0,1.0,0.0,,,,,,,,,,,,,,
INFY,18.805,-1.3671236451734514,25.0,4,4.881482554224625,100.0,2.0,-1.1063625708712,33.33333333333333,3.0,4.881482554224625,100.0,2.0,-1.3671236451734514,25.0,4,4.881482554224625,100.0,2.0,0.0,-1.3671236451734514,25.0,4,4.881482554224625,100.0,2.0,0.0,-14.9939918643207,0.0,4,1.079720882037849,50.0,2.0,-14.9939918643207,0.0,4.0,1.079720882037849,50.0,2.0,-10.116018693797614,25.0,4,1.079720882037849,50.0,2.0,0.0,-14.9939918643207,0.0,4,1.079720882037849,50.0,2.0,0.0,3.618185099661164,75.0,4,3.618185099661164,75.0,4,3.618185099661164,75.0,4,3.618185099661164,75.0,4,-8.023701150077367,50.0,4,-8.023701150077367,50.0,4,-5.646785561820932,50.0,4,-8.023701150077367,50.0,4,0.8726479410962718,100.0,1.0,0.8726479410962718,100.0,1.0,0.8726479410962718,100.0,1.0,0.0,0.8726479410962718,100.0,1.0,0.0,-1.540957015409572,0.0,1.0,-1.540957015409572,0.0,1.0,-1.540957015409572,0.0,1.0,0.0,-1.540957015409572,0.0,1.0,0.0
PCG,14.805,-13.592346612829099,50.0,4,-10.837229940024539,50.0,2.0,6.080943639362757,66.66666666666666,3.0,-10.837229940024539,50.0,2.0,-7.268697121086365,50.0,4,-10.837229940024539,50.0,2.0,0.0,-8.387066288300716,50.0,4,-10.837229940024539,50.0,2.0,0.0,11.894870345135944,50.0,4,2.987238979118323,100.0,1.0,11.894870345135944,50.0,4.0,2.987238979118323,100.0,1.0,11.894870345135944,50.0,4,2.987238979118323,100.0,1.0,0.0,11.894870345135944,50.0,4,2.987238979118323,100.0,1.0,0.0,0.21301425602691104,75.0,4,0.21301425602691104,75.0,4,3.451469072640112,75.0,4,0.21301425602691104,75.0,4,-12.420903395000337,25.0,4,-12.420903395000337,25.0,4,-12.420903395000337,25.0,4,-12.420903395000337,25.0,4,-3.9707124753590395,0.0,1.0,-3.9707124753590395,0.0,1.0,-3.9707124753590395,0.0,1.0,0.0,-3.9707124753590395,0.0,1.0,0.0,-2.404692082111437,0.0,1.0,-2.404692082111437,0.0,1.0,-2.404692082111437,0.0,1.0,0.0,-2.404692082111437,0.0,1.0,0.0
CMG,51.27,-7.599520121541559,25.0,4,1.4794082367053152,100.0,1.0,-3.4129312144685398,33.33333333333333,3.0,1.4794082367053152,100.0,1.0,-5.0932411568768154,25.0,4,1.4794082367053152,100.0,1.0,0.0,-7.599520121541559,25.0,4,1.4794082367053152,100.0,1.0,0.0,-11.90582225530622,0.0,4,2.9944838455476797,100.0,1.0,-11.90582225530622,0.0,4.0,2.9944838455476797,100.0,1.0,-11.90582225530622,0.0,4,2.9944838455476797,100.0,1.0,0.0,-11.90582225530622,0.0,4,2.9944838455476797,100.0,1.0,0.0,6.605644207931705,50.0,4,6.605644207931705,50.0,4,6.605644207931705,50.0,4,6.605644207931705,50.0,4,-3.228584416166136,50.0,4,-3.228584416166136,50.0,4,-3.228584416166136,50.0,4,-3.228584416166136,50.0,4,-1.9319051262433051,0.0,1.0,-1.9319051262433051,0.0,1.0,-1.9319051262433051,0.0,1.0,0.0,-1.9319051262433051,0.0,1.0,0.0,,,,,,,,,,,,,,
VFC,13.2406,-26.561712402888528,25.0,4,22.541750497774338,100.0,2.0,-31.347004817991355,0.0,3.0,22.541750497774338,100.0,2.0,-20.31373336901401,25.0,4,22.541750497774338,100.0,2.0,0.0,-13.259204873797026,25.0,4,22.541750497774338,100.0,2.0,0.0,5.2031237978883205,50.0,4,-0.8310249307479145,0.0,1.0,5.2031237978883205,50.0,4.0,-0.8310249307479145,0.0,1.0,12.640456780440568,50.0,4,-0.8310249307479145,0.0,1.0,0.0,5.2031237978883205,50.0,4,-0.8310249307479145,0.0,1.0,0.0,15.099608463264168,75.0,4,9.85271344387706,66.66666666666666,3,15.099608463264168,75.0,4,15.099608463264168,75.0,4,-28.131321125501763,25.0,4,-23.994047707787548,33.33333333333333,3,-17.943648499607644,25.0,4,-25.48134318388322,25.0,4,-5.412011173184361,0.0,1.0,-5.412011173184361,0.0,1.0,2.342274272761613,100.0,1.0,1.0,-15.153631284916202,0.0,1.0,1.0,-9.782207456626058,0.0,1.0,-9.782207456626058,0.0,1.0,-7.389162561576357,0.0,1.0,1.0,-9.782207456626058,0.0,1.0,0.0
CAG,21.67,0.2899467649380538,50.0,4,-2.5261471205836328,0.0,2.0,2.6941578175221803,66.66666666666666,3.0,-2.5261471205836328,0.0,2.0,0.2899467649380538,50.0,4,-2.5261471205836328,0.0,2.0,0.0,0.2899467649380538,50.0,4,-2.5261471205836328,0.0,2.0,0.0,-12.788576035182576,0.0,4,-4.749214152257464,0.0,2.0,-12.788576035182576,0.0,4.0,-4.749214152257464,0.0,2.0,-9.802106988483173,0.0,4,-4.749214152257464,0.0,2.0,0.0,-12.788576035182576,0.0,4,-4.749214152257464,0.0,2.0,0.0,3.206621825284617,50.0,4,3.206621825284617,50.0,4,3.206621825284617,50.0,4,3.206621825284617,50.0,4,-6.609069058828975,25.0,4,-6.609069058828975,25.0,4,-6.609069058828975,25.0,4,-6.609069058828975,25.0,4,-0.3913043478260825,0.0,1.0,-0.3913043478260825,0.0,1.0,-0.3913043478260825,0.0,1.0,0.0,-0.3913043478260825,0.0,1.0,0.0,-0.6547359231776406,0.0,1.0,-0.6547359231776406,0.0,1.0,-0.6547359231776406,0.0,1.0,0.0,-0.6547359231776406,0.0,1.0,0.0
RXRX,6.62,-16.274636164320853,33.33333333333333,3,,,,-1.53599963111698,50.0,2.0,,,,-7.847097036444895,33.33333333333333,3,,,,,-14.664533013634717,33.33333333333333,3,,,,,57.66598740743765,100.0,3,,,,57.66598740743765,100.0,3.0,,,,61.85604781689877,100.0,3,,,,,57.66598740743765,100.0,3,,,,,-13.446406714460569,50.0,2,2.3255813953488413,100.0,1,-13.446406714460569,50.0,2,-13.446406714460569,50.0,2,-24.69760101010101,50.0,2,-24.69760101010101,50.0,2,-18.78710714091183,50.0,2,-12.128156565656568,50.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFLT,25.005,-15.101056325433204,50.0,4,13.120567375886516,100.0,1.0,-5.996865333986145,66.66666666666666,3.0,13.120567375886516,100.0,1.0,-11.836280520303688,50.0,4,13.120567375886516,100.0,1.0,0.0,-15.101056325433204,50.0,4,13.120567375886516,100.0,1.0,0.0,19.83481947626227,75.0,4,-1.970443349753681,0.0,1.0,19.83481947626227,75.0,4.0,-1.970443349753681,0.0,1.0,19.83481947626227,75.0,4,-1.970443349753681,0.0,1.0,0.0,19.83481947626227,75.0,4,-1.970443349753681,0.0,1.0,0.0,10.977065055440182,75.0,4,10.977065055440182,75.0,4,14.924085745023131,75.0,4,10.977065055440182,75.0,4,-31.731534650521674,25.0,4,-31.731534650521674,25.0,4,-20.630451703629106,25.0,4,-32.803633143851876,25.0,4,3.9698492462311608,100.0,1.0,3.9698492462311608,100.0,1.0,3.9698492462311608,100.0,1.0,0.0,3.9698492462311608,100.0,1.0,0.0,1.2346763917570946,100.0,1.0,1.2346763917570946,100.0,1.0,1.2346763917570946,100.0,1.0,0.0,1.2346763917570946,100.0,1.0,0.0
TZA,25.03,18.72256924811524,66.66666666666666,3,,,,-4.079999999999995,0.0,1.0,,,,22.4954284441965,66.66666666666666,3,,,,,18.72256924811524,66.66666666666666,3,,,,,-21.58863502913386,0.0,3,,,,0.0,0.0,1.0,,,,-17.677091565025517,0.0,3,,,,,-21.58863502913386,0.0,3,,,,,14.021737229208387,66.66666666666666,3,14.021737229208387,66.66666666666666,3,14.021737229208387,66.66666666666666,3,14.021737229208387,66.66666666666666,3,52.20678242966319,100.0,3,52.20678242966319,100.0,3,52.20678242966319,100.0,3,52.20678242966319,100.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRVL,49.4,-24.823235915945887,25.0,4,,,,-22.302979624783415,33.33333333333333,3.0,,,,-18.35478095236791,25.0,4,,,,,-17.376480983091458,25.0,4,,,,,3.5288627851565835,50.0,4,,,,3.5288627851565835,50.0,4.0,,,,7.981408215705721,50.0,4,,,,,3.5288627851565835,50.0,4,,,,,-23.65698639772591,33.33333333333333,3,-23.65698639772591,33.33333333333333,3,-23.65698639772591,33.33333333333333,3,-23.65698639772591,33.33333333333333,3,-17.515730640598946,33.33333333333333,3,-17.515730640598946,33.33333333333333,3,-8.527578386405555,33.33333333333333,3,-15.891608361472931,33.33333333333333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPXS,8.729,16.837269314703974,66.66666666666666,3,,,,8.770149866287635,50.0,2.0,,,,16.837269314703974,66.66666666666666,3,,,,,16.837269314703974,66.66666666666666,3,,,,,-15.684149257333658,0.0,3,,,,-12.65990783901707,0.0,2.0,,,,-13.46884426170627,0.0,3,,,,,-15.684149257333658,0.0,3,,,,,4.475926665371066,66.66666666666666,3,4.475926665371066,66.66666666666666,3,4.475926665371066,66.66666666666666,3,4.475926665371066,66.66666666666666,3,42.7637557938253,100.0,3,42.7637557938253,100.0,3,42.7637557938253,100.0,3,42.7637557938253,100.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDD,5.485,-12.318937783066108,50.0,4,-7.621951219512191,0.0,1.0,-21.655347185795172,33.33333333333333,3.0,-7.621951219512191,0.0,1.0,-1.623962819476077,50.0,4,-7.621951219512191,0.0,1.0,0.0,-9.806401834160583,50.0,4,-7.621951219512191,0.0,1.0,0.0,-8.498268844719625,25.0,4,-9.570957095709554,0.0,1.0,-8.498268844719625,25.0,4.0,-9.570957095709554,0.0,1.0,-4.797714905843775,25.0,4,-5.108225108225106,0.0,1.0,1.0,-8.498268844719625,25.0,4,-9.570957095709554,0.0,1.0,0.0,7.436296839268275,50.0,4,7.436296839268275,50.0,4,12.684202790711495,50.0,4,7.436296839268275,50.0,4,19.1658151816382,75.0,4,19.1658151816382,75.0,4,22.694151509320637,75.0,4,19.1658151816382,75.0,4,0.09124087591241281,100.0,1.0,0.09124087591241281,100.0,1.0,0.09124087591241281,100.0,1.0,0.0,0.09124087591241281,100.0,1.0,0.0,,,,,,,,,,,,,,
SPXU,26.8,16.82155615593195,66.66666666666666,3,,,,8.76228357510529,50.0,2.0,,,,16.82155615593195,66.66666666666666,3,,,,,16.82155615593195,66.66666666666666,3,,,,,-15.80120179893707,0.0,3,,,,-12.784471439051103,0.0,2.0,,,,-13.596262121235014,0.0,3,,,,,-15.80120179893707,0.0,3,,,,,4.472360949336895,66.66666666666666,3,4.472360949336895,66.66666666666666,3,4.472360949336895,66.66666666666666,3,4.472360949336895,66.66666666666666,3,42.58971001783376,100.0,3,42.58971001783376,100.0,3,42.58971001783376,100.0,3,42.58971001783376,100.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULTY,6.235,-23.76972921286954,25.0,4,3.7815126050420034,100.0,1.0,-15.309861129114832,33.33333333333333,3.0,3.7815126050420034,100.0,1.0,-14.12455180742368,25.0,4,3.7815126050420034,100.0,1.0,0.0,-23.76972921286954,25.0,4,3.7815126050420034,100.0,1.0,0.0,6.771607410617508,75.0,4,1.4574898785425061,100.0,1.0,6.771607410617508,75.0,4.0,1.4574898785425061,100.0,1.0,6.771607410617508,75.0,4,1.4574898785425061,100.0,1.0,0.0,6.771607410617508,75.0,4,1.4574898785425061,100.0,1.0,0.0,0.37735973894024166,50.0,4,0.37735973894024166,50.0,4,0.37735973894024166,50.0,4,0.37735973894024166,50.0,4,-11.60239358076688,50.0,4,-11.60239358076688,50.0,4,-11.60239358076688,50.0,4,-11.60239358076688,50.0,4,-0.3990422984836317,0.0,1.0,-0.3990422984836317,0.0,1.0,-0.3990422984836317,0.0,1.0,0.0,-0.3990422984836317,0.0,1.0,0.0,,,,,,,,,,,,,,
NVO,57.98,-7.355946601512898,50.0,4,,,,-6.916921957069599,66.66666666666666,3.0,,,,-7.355946601512898,50.0,4,,,,,-7.355946601512898,50.0,4,,,,,-16.313696266764687,25.0,4,,,,-16.313696266764687,25.0,4.0,,,,-8.13804764034578,50.0,4,,,,,-16.21266071551726,25.0,4,,,,,11.709165955665558,66.66666666666666,3,11.709165955665558,66.66666666666666,3,11.709165955665558,66.66666666666666,3,11.709165955665558,66.66666666666666,3,-14.642485595647969,0.0,3,-14.642485595647969,0.0,3,-14.642485595647969,0.0,3,-14.642485595647969,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVTR,13.485,-2.788205165078861,75.0,4,6.6940017372124405,100.0,2.0,-3.2736022341592563,66.66666666666666,3.0,6.6940017372124405,100.0,2.0,-2.788205165078861,75.0,4,6.6940017372124405,100.0,2.0,0.0,-2.788205165078861,75.0,4,6.6940017372124405,100.0,2.0,0.0,-17.115270548571505,0.0,4,2.654660835262823,50.0,2.0,-17.115270548571505,0.0,4.0,2.654660835262823,50.0,2.0,-13.435398839311464,0.0,4,2.654660835262823,50.0,2.0,0.0,-17.115270548571505,0.0,4,2.654660835262823,50.0,2.0,0.0,-13.376550398080367,50.0,4,-13.376550398080367,50.0,4,-13.376550398080367,50.0,4,-13.376550398080367,50.0,4,-15.903389299259995,25.0,4,-15.903389299259995,25.0,4,-13.45108754392179,25.0,4,-15.903389299259995,25.0,4,-1.5344311377245567,0.0,1.0,-1.5344311377245567,0.0,1.0,-1.5344311377245567,0.0,1.0,0.0,-1.5344311377245567,0.0,1.0,0.0,-1.4063093880653632,0.0,1.0,-1.4063093880653632,0.0,1.0,-1.4063093880653632,0.0,1.0,0.0,-1.4063093880653632,0.0,1.0,0.0
UAA,6.75,-2.7220973324863285,50.0,4,9.050821442043787,100.0,2.0,-0.6124560698173687,66.66666666666666,3.0,9.050821442043787,100.0,2.0,1.257174960394969,50.0,4,9.050821442043787,100.0,2.0,0.0,-2.7220973324863285,50.0,4,9.050821442043787,100.0,2.0,0.0,2.9525843141076757,50.0,4,5.515297906602257,100.0,1.0,2.9525843141076757,50.0,4.0,5.515297906602257,100.0,1.0,2.9525843141076757,50.0,4,5.515297906602257,100.0,1.0,0.0,2.9525843141076757,50.0,4,5.515297906602257,100.0,1.0,0.0,-7.470306476084277,25.0,4,-7.470306476084277,25.0,4,-4.26297829951916,25.0,4,-7.470306476084277,25.0,4,-20.531941800978593,50.0,4,-20.531941800978593,50.0,4,-11.80487172868977,50.0,4,-18.63260962604979,50.0,4,6.295307134681405,100.0,1.0,6.295307134681405,100.0,1.0,6.295307134681405,100.0,1.0,0.0,6.295307134681405,100.0,1.0,0.0,-6.4608758076094785,0.0,1.0,-6.4608758076094785,0.0,1.0,-6.4608758076094785,0.0,1.0,0.0,-6.4608758076094785,0.0,1.0,0.0
SNAP,7.775,-11.922193041159378,25.0,4,,,,-8.87502014801992,33.33333333333333,3.0,,,,-11.922193041159378,25.0,4,,,,,-11.922193041159378,25.0,4,,,,,-14.66377642473713,25.0,4,,,,-14.66377642473713,25.0,4.0,,,,-7.746921258674277,50.0,4,,,,,-14.66377642473713,25.0,4,,,,,2.8992845758595287,66.66666666666666,3,2.8992845758595287,66.66666666666666,3,2.8992845758595287,66.66666666666666,3,2.8992845758595287,66.66666666666666,3,-13.96775515941373,33.33333333333333,3,-13.96775515941373,33.33333333333333,3,-10.46674220360292,33.33333333333333,3,-13.96775515941373,33.33333333333333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLY,7.88,-27.5367112143031,0.0,3,,,,-25.82006474630022,0.0,2.0,,,,-25.06119574608443,0.0,3,,,,,-27.5367112143031,0.0,3,,,,,14.123221948846854,100.0,3,,,,14.123221948846854,100.0,3.0,,,,14.123221948846854,100.0,3,,,,,14.123221948846854,100.0,3,,,,,-14.050639413592492,33.33333333333333,3,-14.050639413592492,33.33333333333333,3,-8.264567245887566,33.33333333333333,3,-14.050639413592492,33.33333333333333,3,-21.342518080772265,0.0,3,-21.342518080772265,0.0,3,-15.5700268205769,0.0,3,-22.049271353830868,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNH,303.1,18.044036686937194,75.0,4,-6.4427707124336315,0.0,1.0,11.95544953150569,66.66666666666666,3.0,-6.4427707124336315,0.0,1.0,18.044036686937194,75.0,4,-6.4427707124336315,0.0,1.0,0.0,18.044036686937194,75.0,4,-6.4427707124336315,0.0,1.0,0.0,-31.51915802702685,25.0,4,-16.620915377712087,0.0,1.0,-2.428637269707945,50.0,2.0,-16.620915377712087,0.0,1.0,-20.547136431087043,25.0,4,-3.2451720599721345,0.0,1.0,1.0,-26.809014669800945,25.0,4,-27.64873568072639,0.0,1.0,1.0,-2.4970688706852595,50.0,4,-2.4970688706852595,50.0,4,-2.4970688706852595,50.0,4,-2.4970688706852595,50.0,4,-1.40147671463543,75.0,4,-1.40147671463543,75.0,4,-1.40147671463543,75.0,4,-1.40147671463543,75.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLG,6.19,-48.74520065687899,25.0,4,-0.12483530597106052,50.0,2.0,-46.54371731707039,33.33333333333333,3.0,-0.12483530597106052,50.0,2.0,-40.69708824063112,25.0,4,19.618890386231524,50.0,2.0,1.0,-25.318491815840304,25.0,4,-14.417924246282631,50.0,2.0,1.0,1.0451560307989771,75.0,4,29.683364511882495,100.0,2.0,1.0451560307989771,75.0,4.0,29.683364511882495,100.0,2.0,5.7478865630499865,75.0,4,29.683364511882495,100.0,2.0,0.0,1.0451560307989771,75.0,4,29.683364511882495,100.0,2.0,0.0,57.6604635562517,50.0,4,57.6604635562517,50.0,4,62.033691208238714,50.0,4,57.6604635562517,50.0,4,-48.2915888988877,0.0,4,-48.2915888988877,0.0,4,-39.685325955346414,0.0,4,-49.332418429908486,0.0,4,23.857841984912298,100.0,2.0,23.857841984912298,100.0,2.0,23.857841984912298,100.0,2.0,0.0,23.857841984912298,100.0,2.0,0.0,-11.056511056511065,0.0,1.0,-11.056511056511065,0.0,1.0,-11.056511056511065,0.0,1.0,0.0,-11.056511056511065,0.0,1.0,0.0
MRNA,27.4,-10.874454662641453,50.0,4,,,,8.016354875768062,66.66666666666666,3.0,,,,-7.152951914480388,50.0,4,,,,,-10.874454662641453,50.0,4,,,,,3.799795208626633,50.0,4,,,,3.799795208626633,50.0,4.0,,,,7.990470170465613,50.0,4,,,,,3.799795208626633,50.0,4,,,,,18.081362515514932,50.0,4,18.081362515514932,50.0,4,25.549806122497465,75.0,4,18.081362515514932,50.0,4,-28.91264688664854,0.0,3,-28.91264688664854,0.0,3,-22.238101586149316,0.0,3,-28.91264688664854,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJT,18.83,2.82399373796256,66.66666666666666,3,,,,-13.313400496687077,50.0,2.0,,,,5.656516632171282,66.66666666666666,3,,,,,2.82399373796256,66.66666666666666,3,,,,,-19.631460800966227,33.33333333333333,3,,,,-19.631460800966227,33.33333333333333,3.0,,,,-19.631460800966227,33.33333333333333,3,,,,,-19.631460800966227,33.33333333333333,3,,,,,-25.415997215586273,33.33333333333333,3,-25.415997215586273,33.33333333333333,3,-23.21087344807099,33.33333333333333,3,-25.415997215586273,33.33333333333333,3,-16.558840696641518,33.33333333333333,3,-16.558840696641518,33.33333333333333,3,-10.636666543157325,33.33333333333333,3,-16.558840696641518,33.33333333333333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONY,7.22,-35.90317372388174,0.0,3,,,,-23.805428367130965,0.0,2.0,,,,-26.902734467771793,0.0,3,,,,,-36.37117277675917,0.0,3,,,,,15.355699829539482,66.66666666666666,3,,,,15.355699829539482,66.66666666666666,3.0,,,,15.355699829539482,66.66666666666666,3,,,,,15.355699829539482,66.66666666666666,3,,,,,-11.46273929207341,33.33333333333333,3,-11.46273929207341,33.33333333333333,3,-11.46273929207341,33.33333333333333,3,-11.46273929207341,33.33333333333333,3,-5.431683983431778,50.0,2,-5.431683983431778,50.0,2,-1.7662453781384202,50.0,2,-5.431683983431778,50.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLQ,60.8097,86.04243043701597,100.0,3,,,,18.744643764979287,100.0,1.0,,,,86.04243043701597,100.0,3,,,,,86.04243043701597,100.0,3,,,,,-28.963710737224467,0.0,3,,,,-15.450720304248067,0.0,2.0,,,,-17.300822278875394,0.0,3,,,,,-29.85256521903803,0.0,3,,,,,29.533236313381384,100.0,2,29.533236313381384,100.0,2,29.533236313381384,100.0,2,29.533236313381384,100.0,2,37.9113793704355,100.0,2,37.9113793704355,100.0,2,37.9113793704355,100.0,2,37.9113793704355,100.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNC,54.8766,-3.7921821972458303,75.0,4,6.726159917947183,100.0,2.0,-5.287875344619064,66.66666666666666,3.0,6.726159917947183,100.0,2.0,1.048217612809288,75.0,4,6.726159917947183,100.0,2.0,0.0,-3.7921821972458303,75.0,4,6.726159917947183,100.0,2.0,0.0,-12.962603425084007,0.0,4,-3.88276486179322,0.0,2.0,-12.962603425084007,0.0,4.0,-3.88276486179322,0.0,2.0,-12.962603425084007,0.0,4,-3.88276486179322,0.0,2.0,0.0,-12.962603425084007,0.0,4,-3.88276486179322,0.0,2.0,0.0,12.176134171860454,100.0,4,12.176134171860454,100.0,4,12.176134171860454,100.0,4,12.176134171860454,100.0,4,-0.7736282459081201,50.0,4,0.8949423374297494,66.66666666666666,3,-0.7736282459081201,50.0,4,-0.7736282459081201,50.0,4,-6.35152696556206,0.0,1.0,-6.35152696556206,0.0,1.0,-3.6154649947753414,0.0,1.0,1.0,-6.35152696556206,0.0,1.0,0.0,-4.735472679965302,0.0,1.0,-4.735472679965302,0.0,1.0,-4.735472679965302,0.0,1.0,0.0,-4.735472679965302,0.0,1.0,0.0
PLTD,10.89,-33.501714050254705,50.0,4,2.5688073394495303,100.0,1.0,-42.639662767491096,33.33333333333333,3.0,2.5688073394495303,100.0,1.0,-15.381343811329417,50.0,4,2.5688073394495303,100.0,1.0,0.0,-26.72475977828205,50.0,4,2.5688073394495303,100.0,1.0,0.0,-27.532826074955175,25.0,4,-6.887298747763859,0.0,1.0,-27.532826074955175,25.0,4.0,-6.887298747763859,0.0,1.0,-25.289343270149,25.0,4,-2.9370629370629286,0.0,1.0,1.0,-27.532826074955175,25.0,4,-6.887298747763859,0.0,1.0,0.0,-9.122105603628183,25.0,4,-9.122105603628183,25.0,4,3.1376920667006702,50.0,4,-3.283796242576409,25.0,4,-4.1629155107702935,50.0,4,-4.1629155107702935,50.0,4,-0.43410061938046196,50.0,4,-4.1629155107702935,50.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
